,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
19,68177,83,BlockedShot,0.8009999847412109,0.6580000305175782,0.03320689499378204,Michy Batshuayi,h,1678,OpenPlay,2015,RightFoot,2229,Marseille,Reims,1,0,2016-05-07 23:00:00,Bouna Sarr,Pass
7,112818,79,Goal,0.9319999694824219,0.4779999923706055,0.5321323275566101,Michy Batshuayi,a,1678,OpenPlay,2016,RightFoot,476,Watford,Chelsea,1,2,2016-08-20 18:00:00,,Rebound
10,112821,90,BlockedShot,0.865,0.28600000381469726,0.04340650513768196,Michy Batshuayi,a,1678,OpenPlay,2016,RightFoot,476,Watford,Chelsea,1,2,2016-08-20 18:00:00,Eden Hazard,Pass
11,112822,93,ShotOnPost,0.894000015258789,0.575,0.3930586278438568,Michy Batshuayi,a,1678,OpenPlay,2016,LeftFoot,476,Watford,Chelsea,1,2,2016-08-20 18:00:00,Victor Moses,Pass
19,112897,85,MissedShots,0.884000015258789,0.5659999847412109,0.08622413128614426,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,485,Chelsea,Burnley,3,0,2016-08-27 18:00:00,César Azpilicueta,TakeOn
7,113726,83,SavedShot,0.850999984741211,0.43400001525878906,0.29009270668029785,Michy Batshuayi,a,1678,OpenPlay,2016,RightFoot,518,Arsenal,Chelsea,3,0,2016-09-24 20:30:00,David Luiz,Throughball
19,115168,81,BlockedShot,0.740999984741211,0.40200000762939453,0.018001586198806763,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,2691,Chelsea,Everton,5,0,2016-11-05 21:30:00,,None
1,119107,20,BlockedShot,0.9,0.40299999237060546,0.12107133865356445,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,3414,Chelsea,Watford,4,3,2017-05-15 20:00:00,Nathaniel Chalobah,TakeOn
12,119122,48,Goal,0.9290000152587891,0.47,0.5130921006202698,Michy Batshuayi,h,1678,FromCorner,2016,LeftFoot,3414,Chelsea,Watford,4,3,2017-05-15 20:00:00,Nathan Aké,Pass
13,119124,64,SavedShot,0.915,0.4209999847412109,0.1351986825466156,Michy Batshuayi,h,1678,OpenPlay,2016,LeftFoot,3414,Chelsea,Watford,4,3,2017-05-15 20:00:00,N&#039;Golo Kanté,Pass
14,119125,67,BlockedShot,0.8290000152587891,0.33,0.05259829759597778,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,3414,Chelsea,Watford,4,3,2017-05-15 20:00:00,,BallRecovery
16,119127,68,BlockedShot,0.8169999694824219,0.46900001525878904,0.08212275803089142,Michy Batshuayi,h,1678,OpenPlay,2016,LeftFoot,3414,Chelsea,Watford,4,3,2017-05-15 20:00:00,Nathaniel Chalobah,Pass
23,120599,81,Goal,0.955,0.4779999923706055,0.6532713770866394,Michy Batshuayi,a,1678,OpenPlay,2016,LeftFoot,3508,West Bromwich Albion,Chelsea,0,1,2017-05-12 20:00:00,César Azpilicueta,Pass
18,112431,69,MissedShots,0.97,0.32599998474121095,0.08456267416477203,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,3512,Chelsea,Sunderland,5,1,2017-05-21 15:00:00,Eden Hazard,Pass
21,112434,80,SavedShot,0.7709999847412109,0.42700000762939455,0.048184290528297424,Michy Batshuayi,h,1678,OpenPlay,2016,LeftFoot,3512,Chelsea,Sunderland,5,1,2017-05-21 15:00:00,Pedro,Pass
23,112436,83,BlockedShot,0.8519999694824218,0.4620000076293945,0.1212107464671135,Michy Batshuayi,h,1678,OpenPlay,2016,LeftFoot,3512,Chelsea,Sunderland,5,1,2017-05-21 15:00:00,Pedro,Pass
26,112439,89,Goal,0.9030000305175782,0.4209999847412109,0.5093685984611511,Michy Batshuayi,h,1678,OpenPlay,2016,RightFoot,3512,Chelsea,Sunderland,5,1,2017-05-21 15:00:00,Pedro,Throughball
27,112440,91,Goal,0.8580000305175781,0.29700000762939455,0.08122553676366806,Michy Batshuayi,h,1678,OpenPlay,2016,LeftFoot,3512,Chelsea,Sunderland,5,1,2017-05-21 15:00:00,Cesc Fàbregas,Chipped
7,158199,52,SavedShot,0.8240000152587891,0.5370000076293945,0.07417575269937515,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,7123,Chelsea,Burnley,2,3,2017-08-12 15:00:00,N&#039;Golo Kanté,Pass
8,159082,81,OwnGoal,0.075,0.43900001525878907,0,Michy Batshuayi,a,1678,SetPiece,2017,Head,7137,Tottenham,Chelsea,1,2,2017-08-20 16:00:00,,Foul
15,159270,85,BlockedShot,0.875999984741211,0.7230000305175781,0.07840265333652496,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,7140,Chelsea,Everton,2,0,2017-08-27 13:30:00,Cesc Fàbregas,Chipped
9,161797,70,Goal,0.91,0.4329999923706055,0.08225555717945099,Michy Batshuayi,h,1678,SetPiece,2017,Head,7199,Chelsea,Watford,4,2,2017-10-21 19:30:00,Pedro,Cross
10,161800,79,MissedShots,0.7819999694824219,0.7319999694824219,0.016440268605947495,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,7199,Chelsea,Watford,4,2,2017-10-21 19:30:00,Cesc Fàbregas,BallRecovery
11,161801,81,MissedShots,0.9,0.41,0.0891432836651802,Michy Batshuayi,h,1678,SetPiece,2017,RightFoot,7199,Chelsea,Watford,4,2,2017-10-21 19:30:00,Cesc Fàbregas,Pass
13,161804,94,Goal,0.9269999694824219,0.44599998474121094,0.4379275143146515,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,7199,Chelsea,Watford,4,2,2017-10-21 19:30:00,Tiemoué Bakayoko,BallRecovery
17,159789,87,MissedShots,0.835,0.6880000305175781,0.05198157951235771,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,7210,Bournemouth,Chelsea,0,1,2017-10-28 17:30:00,Willian,HeadPass
21,185541,83,BlockedShot,0.8159999847412109,0.34,0.056731268763542175,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,7310,Chelsea,Brighton,2,0,2017-12-26 15:00:00,N&#039;Golo Kanté,Pass
20,186113,90,MissedShots,0.740999984741211,0.395,0.028355775400996208,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,7320,Chelsea,Stoke,5,0,2017-12-30 15:00:00,Pedro,Pass
5,188514,27,SavedShot,0.9059999847412109,0.40599998474121096,0.12964974343776703,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,7350,Brighton,Chelsea,0,4,2018-01-20 12:30:00,Eden Hazard,Pass
7,188518,40,BlockedShot,0.8159999847412109,0.46099998474121096,0.11345037072896957,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,7350,Brighton,Chelsea,0,4,2018-01-20 12:30:00,Marcos Alonso,TakeOn
8,188519,43,MissedShots,0.8630000305175781,0.3629999923706055,0.09068793803453445,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,7350,Brighton,Chelsea,0,4,2018-01-20 12:30:00,Willian,Pass
12,188526,84,SavedShot,0.8209999847412109,0.53,0.08761035650968552,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,7350,Brighton,Chelsea,0,4,2018-01-20 12:30:00,Eden Hazard,Pass
0,195070,1,MissedShots,0.94,0.59,0.10172644257545471,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,André Schürrle,Cross
5,195077,20,BlockedShot,0.8909999847412109,0.44,0.11823432147502899,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,André Schürrle,Cross
8,195080,34,Goal,0.9230000305175782,0.5129999923706055,0.5420302748680115,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,Jeremy Toljan,Pass
9,195081,38,BlockedShot,0.7919999694824219,0.44099998474121094,0.06617685407400131,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,Shinji Kagawa,Pass
10,195084,55,SavedShot,0.8680000305175781,0.5979999923706054,0.36425188183784485,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,André Schürrle,Pass
12,195088,61,Goal,0.92,0.33599998474121096,0.2505037784576416,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,Christian Pulisic,Pass
14,195094,74,SavedShot,0.919000015258789,0.5729999923706055,0.2986335754394531,Michy Batshuayi,a,1678,OpenPlay,2017,Head,8447,FC Cologne,Borussia Dortmund,2,3,2018-02-02 19:30:00,André Schürrle,Cross
2,194948,40,MissedShots,0.8,0.5579999923706055,0.04715424031019211,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8452,Borussia Dortmund,Hamburger SV,2,0,2018-02-10 14:30:00,Marco Reus,BallTouch
3,194950,48,Goal,0.955999984741211,0.5379999923706055,0.6443760395050049,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8452,Borussia Dortmund,Hamburger SV,2,0,2018-02-10 14:30:00,Christian Pulisic,Pass
8,194958,75,BlockedShot,0.8440000152587891,0.4209999847412109,0.11064917594194412,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,8452,Borussia Dortmund,Hamburger SV,2,0,2018-02-10 14:30:00,Mario Götze,Pass
2,196843,59,MissedShots,0.8180000305175781,0.3120000076293945,0.060743529349565506,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,8460,Borussia M.Gladbach,Borussia Dortmund,0,1,2018-02-18 17:00:00,Jeremy Toljan,Pass
6,196856,89,MissedShots,0.9159999847412109,0.605,0.07484526187181473,Michy Batshuayi,a,1678,SetPiece,2017,RightFoot,8460,Borussia M.Gladbach,Borussia Dortmund,0,1,2018-02-18 17:00:00,,None
7,198145,82,MissedShots,0.8719999694824219,0.519000015258789,0.09336185455322266,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8467,Borussia Dortmund,Augsburg,1,1,2018-02-26 19:30:00,Mahmoud Dahoud,BallTouch
0,199046,9,SavedShot,0.8669999694824219,0.5220000076293946,0.11228185892105103,Michy Batshuayi,a,1678,OpenPlay,2017,RightFoot,8475,RasenBallsport Leipzig,Borussia Dortmund,1,1,2018-03-03 17:30:00,André Schürrle,Pass
3,199054,62,MissedShots,0.975999984741211,0.5059999847412109,0.9191989302635193,Michy Batshuayi,a,1678,OpenPlay,2017,LeftFoot,8475,RasenBallsport Leipzig,Borussia Dortmund,1,1,2018-03-03 17:30:00,Mahmoud Dahoud,Pass
9,200849,76,Goal,0.845999984741211,0.4229999923706055,0.35693642497062683,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,8485,Borussia Dortmund,Eintracht Frankfurt,3,2,2018-03-11 17:00:00,Christian Pulisic,Throughball
10,200850,83,BlockedShot,0.9519999694824218,0.30100000381469727,0.0886138305068016,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8485,Borussia Dortmund,Eintracht Frankfurt,3,2,2018-03-11 17:00:00,,TakeOn
12,200854,93,Goal,0.89,0.5179999923706055,0.3153422474861145,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8485,Borussia Dortmund,Eintracht Frankfurt,3,2,2018-03-11 17:00:00,Lukasz Piszczek,Chipped
0,201894,0,ShotOnPost,0.865999984741211,0.59,0.34542861580848694,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,André Schürrle,Throughball
7,201903,23,Goal,0.9640000152587891,0.6120000076293945,0.05030185356736183,Michy Batshuayi,h,1678,FromCorner,2017,RightFoot,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,André Schürrle,Cross
10,201906,34,SavedShot,0.904000015258789,0.47,0.1453646421432495,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,Gonzalo Castro,Rebound
11,201907,34,SavedShot,0.914000015258789,0.4929999923706055,0.05543478578329086,Michy Batshuayi,h,1678,OpenPlay,2017,Head,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,,Rebound
17,201917,55,MissedShots,0.8569999694824219,0.4809999847412109,0.032867431640625,Michy Batshuayi,h,1678,OpenPlay,2017,Head,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,Christian Pulisic,Cross
22,201924,84,SavedShot,0.909000015258789,0.56,0.30866825580596924,Michy Batshuayi,h,1678,OpenPlay,2017,Head,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,André Schürrle,Cross
24,201926,89,SavedShot,0.9019999694824219,0.46,0.4673524498939514,Michy Batshuayi,h,1678,OpenPlay,2017,RightFoot,8493,Borussia Dortmund,Hannover 96,1,0,2018-03-18 12:30:00,,None
0,204473,3,BlockedShot,0.9459999847412109,0.42200000762939455,0.12800569832324982,Michy Batshuayi,a,1678,OpenPlay,2017,Head,8502,Bayern Munich,Borussia Dortmund,6,0,2018-03-31 14:30:00,Christian Pulisic,Cross
7,207452,47,Goal,0.9259999847412109,0.5670000076293945,0.48545002937316895,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8511,Borussia Dortmund,VfB Stuttgart,3,0,2018-04-08 13:30:00,Nuri Sahin,Pass
12,207459,74,MissedShots,0.875999984741211,0.45599998474121095,0.10789232701063156,Michy Batshuayi,h,1678,OpenPlay,2017,LeftFoot,8511,Borussia Dortmund,VfB Stuttgart,3,0,2018-04-08 13:30:00,Lukasz Piszczek,HeadPass
9,209157,80,MissedShots,0.9019999694824219,0.40900001525878904,0.05474137142300606,Michy Batshuayi,a,1678,OpenPlay,2017,Head,8524,Schalke 04,Borussia Dortmund,2,0,2018-04-15 13:30:00,Lukasz Piszczek,Cross
11,218895,88,SavedShot,0.755,0.29100000381469726,0.011550374329090118,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9965,Valencia,Atletico Madrid,1,1,2018-08-20 21:00:00,Daniel Wass,Chipped
12,220836,87,BlockedShot,0.8280000305175781,0.5359999847412109,0.07032427936792374,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9972,Espanyol,Valencia,2,0,2018-08-26 19:15:00,Denis Cheryshev,Pass
15,220839,92,BlockedShot,0.8340000152587891,0.36400001525878906,0.01996561698615551,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,9972,Espanyol,Valencia,2,0,2018-08-26 19:15:00,,Aerial
6,225873,45,BlockedShot,0.799000015258789,0.2539999961853027,0.02002687007188797,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,10006,Villarreal,Valencia,0,0,2018-09-23 14:15:00,Kevin Gameiro,Pass
9,225876,63,BlockedShot,0.8080000305175781,0.6090000152587891,0.03594854474067688,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,10006,Villarreal,Valencia,0,0,2018-09-23 14:15:00,Denis Cheryshev,Pass
3,227382,24,Goal,0.8580000305175781,0.544000015258789,0.3646949231624603,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,10011,Valencia,Celta Vigo,1,1,2018-09-26 20:00:00,Gonçalo Guedes,Throughball
11,227397,79,SavedShot,0.750999984741211,0.42700000762939455,0.03207428753376007,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,10011,Valencia,Celta Vigo,1,1,2018-09-26 20:00:00,,BallRecovery
3,227725,58,SavedShot,0.8619999694824219,0.69,0.07190652936697006,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,10023,Real Sociedad,Valencia,0,1,2018-09-29 11:00:00,Denis Cheryshev,HeadPass
1,258146,5,SavedShot,0.8680000305175781,0.6370000076293946,0.07679815590381622,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,10030,Valencia,Barcelona,1,1,2018-10-07 18:45:00,Kevin Gameiro,Pass
3,258148,11,SavedShot,0.8059999847412109,0.4779999923706055,0.061409685760736465,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,10030,Valencia,Barcelona,1,1,2018-10-07 18:45:00,Kevin Gameiro,Pass
8,258159,56,BlockedShot,0.784000015258789,0.5129999923706055,0.03869521617889404,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,10030,Valencia,Barcelona,1,1,2018-10-07 18:45:00,Kevin Gameiro,Pass
11,258249,79,MissedShots,0.9219999694824219,0.5329999923706055,0.10860783606767654,Michy Batshuayi,h,1678,FromCorner,2018,Head,10038,Valencia,Leganes,1,1,2018-10-20 14:15:00,Carlos Soler,Cross
15,258253,88,MissedShots,0.909000015258789,0.54,0.10527060180902481,Michy Batshuayi,h,1678,OpenPlay,2018,Head,10038,Valencia,Leganes,1,1,2018-10-20 14:15:00,José Gayá,Cross
17,258256,94,MissedShots,0.9490000152587891,0.46799999237060547,0.1069020926952362,Michy Batshuayi,h,1678,OpenPlay,2018,Head,10038,Valencia,Leganes,1,1,2018-10-20 14:15:00,Daniel Parejo,Aerial
0,258520,17,SavedShot,0.895,0.66,0.10397154837846756,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,10054,Athletic Club,Valencia,0,0,2018-10-27 14:15:00,Francis Coquelin,Throughball
24,258797,88,BlockedShot,0.91,0.43900001525878907,0.11513186991214752,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,10058,Valencia,Girona,0,1,2018-11-03 17:30:00,Ferrán Torres,Pass
13,279905,85,MissedShots,0.889000015258789,0.6969999694824218,0.045482952147722244,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,10127,Alaves,Valencia,2,1,2019-01-05 15:15:00,,None
14,275269,86,SavedShot,0.8719999694824219,0.6020000076293945,0.10174956172704697,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9442,Crystal Palace,Fulham,2,0,2019-02-02 15:00:00,Andros Townsend,Pass
16,275273,93,SavedShot,0.7559999847412109,0.31799999237060544,0.018161587417125702,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9442,Crystal Palace,Fulham,2,0,2019-02-02 15:00:00,,BallRecovery
11,275436,61,BlockedShot,0.764000015258789,0.3609999847412109,0.01839943416416645,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9448,Crystal Palace,West Ham,1,1,2019-02-09 15:00:00,,None
12,275437,67,MissedShots,0.8780000305175781,0.5479999923706055,0.38648316264152527,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9448,Crystal Palace,West Ham,1,1,2019-02-09 15:00:00,Patrick van Aanholt,Throughball
17,275442,81,BlockedShot,0.9409999847412109,0.345,0.056814197450876236,Michy Batshuayi,h,1678,FromCorner,2018,LeftFoot,9448,Crystal Palace,West Ham,1,1,2019-02-09 15:00:00,,None
19,275444,84,BlockedShot,0.835999984741211,0.40900001525878904,0.07396933436393738,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9448,Crystal Palace,West Ham,1,1,2019-02-09 15:00:00,Wilfried Zaha,Pass
23,275448,89,BlockedShot,0.83,0.49599998474121093,0.06095275282859802,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9448,Crystal Palace,West Ham,1,1,2019-02-09 15:00:00,,None
2,275804,39,Goal,0.815,0.4779999923706055,0.043669119477272034,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9460,Leicester,Crystal Palace,1,4,2019-02-23 17:30:00,James McArthur,Rebound
4,275821,79,SavedShot,0.8690000152587891,0.5570000076293945,0.07363183796405792,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,9460,Leicester,Crystal Palace,1,4,2019-02-23 17:30:00,Jeffrey Schlupp,Cross
0,276085,5,MissedShots,0.745999984741211,0.30100000381469727,0.014950846321880817,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9471,Crystal Palace,Manchester United,1,3,2019-02-27 20:00:00,Luka Milivojevic,TakeOn
2,276088,17,MissedShots,0.865,0.4620000076293945,0.0221121646463871,Michy Batshuayi,h,1678,OpenPlay,2018,Head,9471,Crystal Palace,Manchester United,1,3,2019-02-27 20:00:00,Andros Townsend,Aerial
10,276106,69,MissedShots,0.9030000305175782,0.5070000076293946,0.024330714717507362,Michy Batshuayi,h,1678,FromCorner,2018,Head,9471,Crystal Palace,Manchester United,1,3,2019-02-27 20:00:00,Luka Milivojevic,Aerial
0,276196,40,MissedShots,0.7480000305175781,0.42400001525878905,0.028247632086277008,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9484,Burnley,Crystal Palace,1,3,2019-03-02 15:00:00,Max Meyer,Pass
1,276198,47,Goal,0.889000015258789,0.509000015258789,0.13649128377437592,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9484,Burnley,Crystal Palace,1,3,2019-03-02 15:00:00,Aaron Wan-Bissaka,Pass
0,284320,6,SavedShot,0.7530000305175781,0.5629999923706055,0.020230814814567566,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9493,Crystal Palace,Brighton,1,2,2019-03-09 12:30:00,,None
7,284328,44,BlockedShot,0.965,0.610999984741211,0.08078829944133759,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9493,Crystal Palace,Brighton,1,2,2019-03-09 12:30:00,Jeffrey Schlupp,Pass
2,291352,50,MissedShots,0.805,0.6719999694824219,0.02341100387275219,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9500,Tottenham,Crystal Palace,2,0,2019-04-03 19:45:00,Martin Kelly,TakeOn
0,287568,16,BlockedShot,0.8680000305175781,0.49900001525878906,0.32282519340515137,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9513,Crystal Palace,Huddersfield,2,0,2019-03-30 15:00:00,Patrick van Aanholt,TakeOn
9,287584,56,BlockedShot,0.8719999694824219,0.24899999618530275,0.026830872520804405,Michy Batshuayi,h,1678,OpenPlay,2018,LeftFoot,9513,Crystal Palace,Huddersfield,2,0,2019-03-30 15:00:00,,None
12,287587,59,BlockedShot,0.875999984741211,0.455,0.03314374387264252,Michy Batshuayi,h,1678,FromCorner,2018,RightFoot,9513,Crystal Palace,Huddersfield,2,0,2019-03-30 15:00:00,,Aerial
5,299487,34,MissedShots,0.8190000152587891,0.5429999923706055,0.046762190759181976,Michy Batshuayi,a,1678,SetPiece,2018,LeftFoot,9564,Cardiff,Crystal Palace,2,3,2019-05-04 16:30:00,,None
6,299488,39,Goal,0.9169999694824219,0.47400001525878904,0.5165506601333618,Michy Batshuayi,a,1678,OpenPlay,2018,RightFoot,9564,Cardiff,Crystal Palace,2,3,2019-05-04 16:30:00,,None
8,299492,42,SavedShot,0.895,0.46599998474121096,0.08348799496889114,Michy Batshuayi,a,1678,OpenPlay,2018,Head,9564,Cardiff,Crystal Palace,2,3,2019-05-04 16:30:00,Andros Townsend,Chipped
12,299497,50,MissedShots,0.865999984741211,0.585,0.10807504504919052,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,9564,Cardiff,Crystal Palace,2,3,2019-05-04 16:30:00,Joel Ward,Pass
16,299504,67,BlockedShot,0.875,0.629000015258789,0.0850079208612442,Michy Batshuayi,a,1678,OpenPlay,2018,LeftFoot,9564,Cardiff,Crystal Palace,2,3,2019-05-04 16:30:00,Jordan Ayew,Chipped
2,301269,23,Goal,0.9530000305175781,0.509000015258789,0.6179579496383667,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9574,Crystal Palace,Bournemouth,5,3,2019-05-12 14:00:00,,None
6,301273,31,Goal,0.9569999694824218,0.5159999847412109,0.6747599244117737,Michy Batshuayi,h,1678,OpenPlay,2018,RightFoot,9574,Crystal Palace,Bournemouth,5,3,2019-05-12 14:00:00,Aaron Wan-Bissaka,Rebound
11,317317,83,SavedShot,0.9640000152587891,0.5209999847412109,0.8464575409889221,Michy Batshuayi,a,1678,OpenPlay,2019,RightFoot,11688,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14 14:00:00,Ross Barkley,Pass
12,317320,87,MissedShots,0.8930000305175781,0.455,0.2143908441066742,Michy Batshuayi,a,1678,SetPiece,2019,Head,11688,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14 14:00:00,Mason Mount,Cross
13,317321,91,MissedShots,0.865999984741211,0.385,0.11698465794324875,Michy Batshuayi,a,1678,OpenPlay,2019,LeftFoot,11688,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14 14:00:00,,TakeOn
14,317323,94,MissedShots,0.8369999694824218,0.6320000076293946,0.10495664179325104,Michy Batshuayi,a,1678,OpenPlay,2019,LeftFoot,11688,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14 14:00:00,Jorginho,TakeOn
9,321278,78,MissedShots,0.8809999847412109,0.4540000152587891,0.07749462127685547,Michy Batshuayi,h,1678,OpenPlay,2019,RightFoot,11701,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,César Azpilicueta,Cross
10,321279,87,MissedShots,0.8919999694824219,0.54,0.060457125306129456,Michy Batshuayi,h,1678,OpenPlay,2019,Head,11701,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,Marcos Alonso,Cross
23,322642,84,BlockedShot,0.8019999694824219,0.3340000152587891,0.04639005288481712,Michy Batshuayi,h,1678,OpenPlay,2019,LeftFoot,11708,Chelsea,Brighton,2,0,2019-09-28 14:00:00,Mateo Kovacic,Pass
12,324698,88,Goal,0.9319999694824219,0.6509999847412109,0.4295752942562103,Michy Batshuayi,a,1678,OpenPlay,2019,LeftFoot,11718,Southampton,Chelsea,1,4,2019-10-06 14:00:00,Christian Pulisic,Throughball
15,329426,89,BlockedShot,0.8630000305175781,0.6309999847412109,0.061657581478357315,Michy Batshuayi,a,1678,OpenPlay,2019,LeftFoot,11751,Watford,Chelsea,1,2,2019-11-02 17:30:00,Emerson,TakeOn
18,330423,78,BlockedShot,0.89,0.44599998474121094,0.12983693182468414,Michy Batshuayi,h,1678,OpenPlay,2019,LeftFoot,11754,Chelsea,Crystal Palace,2,0,2019-11-09 12:30:00,Christian Pulisic,Pass
21,330427,90,BlockedShot,0.88,0.5540000152587891,0.1185552254319191,Michy Batshuayi,h,1678,OpenPlay,2019,LeftFoot,11754,Chelsea,Crystal Palace,2,0,2019-11-09 12:30:00,N&#039;Golo Kanté,Cross
12,339355,93,MissedShots,0.825999984741211,0.39,0.08198098838329315,Michy Batshuayi,a,1678,OpenPlay,2019,LeftFoot,11820,Tottenham,Chelsea,0,2,2019-12-22 16:30:00,Willian,Chipped
18,352244,88,MissedShots,0.93,0.45599998474121095,0.5437922477722168,Michy Batshuayi,h,1678,OpenPlay,2019,LeftFoot,11881,Chelsea,Arsenal,2,2,2020-01-21 20:15:00,,None
3,352854,25,MissedShots,0.87,0.5479999923706055,0.10625353455543518,Michy Batshuayi,h,1678,OpenPlay,2019,LeftFoot,11896,Chelsea,Manchester United,0,2,2020-02-17 20:00:00,Mason Mount,Pass
6,352860,48,MissedShots,0.894000015258789,0.3129999923706055,0.100035659968853,Michy Batshuayi,h,1678,OpenPlay,2019,RightFoot,11896,Chelsea,Manchester United,0,2,2020-02-17 20:00:00,Pedro,Throughball
13,377648,89,MissedShots,0.759000015258789,0.48700000762939455,0.02308344841003418,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14098,Manchester United,Crystal Palace,1,3,2020-09-19 16:30:00,Cheikhou Kouyaté,None
2,383331,9,BlockedShot,0.915,0.6990000152587891,0.06938158720731735,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14489,Fulham,Crystal Palace,1,2,2020-10-24 14:00:00,,BallRecovery
